index,city_development_index,relevant_experience,enrolled_university,education_level,experience,company_size,last_new_job,gender_Male,gender_Female,major_discipline_Non-STEM,major_discipline_STEM,company_type_Early Startup,company_type_Funded Startup,company_type_NGO,company_type_Public Sector,company_type_Pvt Ltd
1262,2,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0
1263,1,0,0,2,1,1,1,1,0,0,1,0,0,0,0,1
1264,4,1,0,4,2,1,0,0,1,0,1,0,0,0,0,1
1265,2,1,1,2,0,1,1,1,0,0,1,0,0,0,0,1
1266,1,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1
1267,4,0,2,3,1,0,4,1,0,1,0,0,0,0,1,0
1268,4,0,0,1,1,0,4,1,0,0,0,0,0,0,0,1
1269,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1270,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1271,4,1,0,2,2,2,5,1,0,0,1,0,0,0,1,0
1272,1,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1
1273,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1
1274,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1275,4,1,0,2,2,1,3,1,0,0,1,0,1,0,0,0
1276,4,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1
1277,2,1,0,2,1,0,5,1,0,0,1,0,0,0,0,1
1279,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1
1281,1,0,0,1,1,0,4,1,0,0,0,0,0,0,0,1
1282,3,1,0,3,1,0,1,1,0,1,0,0,0,0,0,1
1283,3,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1
1284,4,1,0,2,2,2,2,1,0,0,1,0,0,0,0,1
1286,4,0,0,1,1,0,4,1,0,0,0,0,0,0,0,1
1287,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1
1288,4,1,0,4,3,2,2,1,0,0,1,0,0,1,0,0
1289,3,1,2,2,1,3,1,1,0,0,1,0,0,0,0,1
1290,1,0,2,3,1,0,0,0,1,0,1,0,0,0,0,1
1291,0,1,2,2,0,1,2,1,0,0,1,0,0,1,0,0
1292,4,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
1293,4,1,0,2,1,0,1,1,0,0,1,1,0,0,0,0
1294,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1
1295,4,1,0,2,2,1,1,0,0,0,1,0,0,1,0,0
1296,1,0,0,2,1,2,1,1,0,0,1,0,0,0,0,1
1298,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1
1299,1,0,0,2,3,1,2,1,0,0,1,0,0,0,0,1
1300,4,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1
1301,0,1,2,2,1,0,1,1,0,0,1,1,0,0,0,0
1302,1,1,0,3,1,3,1,1,0,0,1,0,0,0,1,0
1303,4,1,0,3,2,3,5,1,0,0,1,0,0,0,0,1
1304,1,1,2,2,2,0,2,1,0,0,1,0,0,0,0,1
1305,2,1,0,3,2,2,4,1,0,0,1,0,0,0,0,1
1306,4,1,2,2,1,0,2,1,0,0,1,0,0,0,1,0
1308,4,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0
1309,1,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1
1310,1,1,0,3,1,3,1,1,0,0,1,0,0,0,0,1
1311,4,1,0,3,2,0,3,1,0,0,1,0,0,0,0,1
1312,4,0,1,3,3,3,5,1,0,0,1,0,0,0,0,1
1313,4,1,0,4,3,0,2,0,1,0,1,0,0,0,0,1
1314,4,1,0,2,1,0,1,1,0,0,1,0,1,0,0,0
1315,2,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0
1316,1,0,0,2,1,1,1,1,0,0,1,0,0,0,1,0
1317,3,1,0,3,3,2,0,1,0,0,1,0,0,0,0,1
1318,2,0,2,3,0,0,1,0,1,0,1,0,0,0,0,1
1319,4,1,0,2,2,0,4,1,0,0,1,0,0,0,0,1
1320,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1
1321,1,1,2,3,0,1,1,0,1,0,1,0,0,0,0,1
1322,4,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1
1323,1,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1
1324,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1
1325,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1326,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1327,4,0,2,1,0,1,1,1,0,0,0,0,0,0,0,1
1328,2,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1329,1,1,0,2,1,2,4,1,0,0,1,0,0,0,0,1
1330,2,1,2,3,1,0,3,1,0,0,1,0,0,0,0,1
1331,2,1,0,2,0,0,4,1,0,0,1,0,0,0,0,1
1332,3,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1
1333,4,1,0,2,1,0,2,0,1,1,0,0,0,0,0,1
1334,4,1,0,3,1,1,5,1,0,0,1,0,0,0,0,1
1335,4,1,0,3,3,2,1,1,0,1,0,0,0,0,0,1
1336,2,1,2,2,1,0,2,1,0,0,1,0,0,0,0,1
1337,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1338,3,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1
1340,3,1,2,2,2,0,1,1,0,0,1,0,0,0,0,1
1341,3,1,0,2,1,0,1,1,0,1,0,1,0,0,0,0
1342,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1343,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1
1344,4,1,0,3,3,1,1,1,0,1,0,0,0,0,0,1
1345,4,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1346,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1347,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1348,4,1,2,3,2,1,3,1,0,0,1,0,0,0,0,1
1349,3,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1
1350,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1
1351,4,1,0,3,2,3,4,1,0,0,1,0,0,0,0,1
1352,3,1,1,2,0,0,2,1,0,0,1,0,0,0,0,1
1353,1,0,0,3,0,1,1,0,1,0,1,0,0,0,0,1
1354,4,0,2,1,2,0,3,1,0,0,0,0,0,0,0,1
1355,1,1,0,2,0,0,2,1,0,0,1,0,0,0,0,1
1356,3,1,2,1,2,1,3,1,0,0,0,0,0,0,0,1
1357,4,1,0,3,2,1,1,1,0,0,1,0,0,0,0,1
1358,4,1,0,3,3,1,1,0,1,0,1,0,0,0,0,1
1359,3,1,0,3,2,0,5,1,0,0,1,0,0,0,0,1
1360,3,1,0,1,3,0,1,1,0,0,0,0,0,0,0,1
1361,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1362,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1
1363,4,1,0,3,3,2,2,1,0,0,1,0,0,0,0,1
1364,4,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1
1365,1,1,0,2,1,3,5,1,0,0,1,0,0,0,0,1
1366,1,0,0,3,2,1,4,1,0,0,1,0,0,0,0,1
1367,4,0,2,2,1,3,1,1,0,0,1,0,0,0,1,0
1368,4,1,0,2,2,3,1,1,0,0,1,0,0,0,0,1
1369,4,0,2,2,1,0,4,1,0,0,1,0,0,0,0,1
1370,4,1,0,3,3,1,1,1,0,1,0,0,0,0,0,1
1371,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,1
1372,4,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1373,2,0,2,2,0,0,0,0,1,0,1,0,0,0,0,1
1374,3,1,0,1,1,0,3,1,0,0,0,0,0,0,0,1
1375,4,1,0,3,2,0,2,1,0,0,1,0,0,0,0,1
1376,4,1,0,2,3,1,1,1,0,0,1,0,0,0,0,1
1377,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1
1378,1,1,0,3,0,1,1,0,1,0,1,0,0,0,0,1
1379,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1
1380,4,1,0,3,3,0,4,1,0,0,1,0,0,0,0,1
1381,2,1,2,3,3,2,2,1,0,0,1,0,0,0,0,1
1382,4,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1
1383,4,0,0,2,0,2,0,1,0,1,0,0,0,0,0,1
1384,2,1,2,0,0,2,1,1,0,0,0,0,0,0,0,1
1385,4,1,0,3,3,0,5,1,0,0,1,1,0,0,0,0
1387,0,1,0,3,2,1,4,1,0,0,1,0,0,0,0,1
1388,1,1,2,2,0,1,1,1,0,0,1,0,0,0,0,1
1389,3,1,0,1,3,0,5,1,0,0,0,0,0,0,0,1
1390,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1
1391,2,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1
1392,4,1,0,3,3,0,2,0,1,0,1,1,0,0,0,0
1393,3,1,1,2,1,2,1,1,0,0,1,0,0,0,0,1
1394,4,0,2,1,0,2,2,1,0,0,0,0,0,0,1,0
1395,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
1396,4,1,0,3,2,1,2,1,0,0,1,0,0,0,0,1
1397,3,0,0,4,1,0,1,1,0,0,1,0,0,0,0,1
1398,3,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0
1399,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1
1400,4,1,0,2,3,2,5,1,0,0,1,0,0,0,0,1
1401,4,1,0,3,1,1,2,0,1,0,1,0,0,0,0,1
1402,4,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1
1403,4,1,0,3,3,2,5,1,0,0,1,0,0,0,0,1
1404,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1
1405,4,1,0,3,0,2,1,0,1,0,1,0,0,0,1,0
1406,4,1,0,2,3,2,4,1,0,0,1,0,0,0,0,1
1407,4,1,1,2,3,1,2,1,0,0,1,0,0,0,0,1
1408,1,0,2,3,0,0,0,0,1,0,1,0,0,0,0,1
1409,2,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1
1410,2,1,1,2,1,0,4,1,0,0,1,0,0,0,0,1
1411,4,1,0,1,2,1,1,1,0,0,0,0,0,0,0,1
1412,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1413,3,1,0,3,3,0,1,1,0,0,1,0,0,0,0,1
1414,4,1,0,3,2,1,5,1,0,0,1,0,1,0,0,0
1415,4,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1416,4,1,0,3,2,2,4,1,0,0,1,0,0,0,0,1
1417,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1
1418,3,0,0,4,3,1,1,1,0,0,1,0,0,1,0,0
1419,4,1,0,2,1,0,4,1,0,0,1,0,0,0,0,1
1420,4,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
1421,3,1,0,0,3,0,1,1,0,0,0,1,0,0,0,0
1423,3,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1
1424,4,1,1,3,3,0,4,1,0,0,1,0,0,0,0,1
1425,4,1,0,2,3,2,1,1,0,0,1,0,0,0,0,1
1426,4,1,0,2,3,2,5,0,1,1,0,0,0,1,0,0
1427,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1
1428,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1429,1,1,0,2,0,0,2,0,1,0,1,0,0,0,0,1
1430,4,1,0,2,1,2,4,1,0,0,1,0,0,0,0,1
1431,3,1,0,2,1,1,2,1,0,0,1,0,0,0,0,1
1432,3,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1
1433,3,0,2,3,2,0,5,1,0,0,1,0,0,0,0,1
1434,1,1,2,2,1,1,1,1,0,0,1,0,1,0,0,0
1435,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1
1436,4,1,1,3,2,2,4,1,0,0,1,0,0,0,1,0
1437,2,1,2,3,1,2,1,1,0,0,1,0,0,0,0,1
1439,4,0,0,2,0,2,2,1,0,0,1,0,0,0,0,1
1440,4,1,0,2,3,0,5,1,0,0,1,0,1,0,0,0
1441,3,0,2,3,1,1,1,1,0,0,1,0,0,0,1,0
1442,4,1,0,3,3,0,5,1,0,0,1,0,1,0,0,0
1443,4,1,0,3,3,3,5,0,1,0,1,0,0,0,0,1
1444,3,1,2,3,3,2,5,1,0,0,1,0,0,0,1,0
1445,4,1,0,2,3,0,3,1,0,0,1,0,0,0,0,1
1446,4,0,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1447,3,1,2,3,2,0,1,1,0,0,1,0,0,0,0,1
1448,4,1,0,3,3,0,1,1,0,1,0,0,0,1,0,0
1449,0,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1
1450,1,0,0,4,1,1,0,0,1,0,1,0,0,0,1,0
1451,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1
1452,4,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1
1453,3,1,0,3,1,0,2,1,0,0,1,0,1,0,0,0
1454,4,1,0,2,3,3,5,1,0,0,1,0,0,0,0,1
1455,2,1,0,2,1,0,5,0,1,0,1,0,0,0,0,1
1456,4,0,0,2,3,0,5,1,0,0,1,0,1,0,0,0
1457,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1458,3,0,0,2,1,0,5,1,0,1,0,0,0,0,0,1
1459,4,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0
1460,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1461,4,1,0,2,3,2,5,1,0,0,1,0,0,0,1,0
1462,3,1,0,3,3,0,5,1,0,0,1,0,0,0,0,1
1463,3,0,2,2,0,1,1,1,0,1,0,0,0,0,0,1
1464,3,1,1,1,1,0,5,1,0,0,0,0,0,0,0,1
1465,2,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1466,1,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1
1467,4,1,0,3,1,1,4,1,0,0,1,0,0,0,0,1
1468,2,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1
1469,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1
1470,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1
1471,4,1,0,2,1,3,2,1,0,0,1,0,0,1,0,0
1472,4,1,0,2,2,3,1,1,0,0,1,0,0,0,0,1
1473,3,0,2,2,1,0,0,1,0,0,1,0,0,0,0,1
1474,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1
1475,4,1,0,2,2,0,5,1,0,0,1,0,0,0,0,1
1476,4,1,0,2,1,3,1,1,0,0,1,0,0,0,0,1
1477,1,1,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1478,2,0,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1479,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1480,4,1,2,1,2,1,1,1,0,0,0,0,0,0,0,1
1481,2,1,2,2,1,0,5,1,0,0,1,0,0,0,0,1
1482,4,1,0,2,1,0,4,1,0,0,1,0,0,0,0,1
1483,4,1,0,3,3,0,2,1,0,1,0,0,0,0,0,1
1484,4,1,0,2,3,0,1,1,0,0,1,1,0,0,0,0
1485,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1
1486,1,0,0,3,0,0,2,1,0,0,1,0,0,0,0,1
1488,1,1,2,2,1,0,1,1,0,0,1,0,0,0,0,1
1489,4,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0
1490,1,1,0,2,1,3,5,1,0,0,1,0,0,0,0,1
1491,4,1,1,2,2,3,1,1,0,0,1,0,0,0,0,1
1492,3,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1493,1,1,0,2,0,2,1,0,1,0,1,0,0,0,0,1
1494,2,1,2,3,3,1,3,1,0,0,1,0,0,0,1,0
1495,3,0,2,2,1,0,5,1,0,0,1,0,0,0,0,1
1496,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1
1497,4,1,2,3,3,1,5,1,0,0,1,0,0,0,0,1
1498,4,1,0,2,1,1,3,1,0,0,1,0,0,0,0,1
1499,3,1,0,3,2,0,1,1,0,0,1,0,0,0,0,1
1500,3,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1501,4,0,0,3,3,1,5,1,0,0,1,0,0,0,0,1
1502,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1503,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1504,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1
1505,4,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1
1507,2,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1508,3,0,2,3,0,2,1,1,0,0,1,0,0,0,1,0
1509,4,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1
1510,3,1,0,2,0,2,0,1,0,0,1,0,0,0,0,1
1511,3,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1
1512,3,1,2,2,1,0,2,1,0,0,1,0,0,0,0,1
1513,3,0,0,2,1,2,1,1,0,0,1,0,0,0,1,0
1514,4,1,0,3,3,3,5,1,0,0,1,0,0,0,1,0
1515,2,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1516,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1
1517,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1
1518,4,1,0,2,3,0,3,1,0,0,1,0,0,0,0,1
1519,4,1,0,2,1,2,5,0,0,1,0,0,0,0,0,1
1520,4,1,0,2,3,2,1,1,0,0,1,0,0,0,0,1
1521,4,0,0,4,1,1,3,1,0,1,0,0,0,0,0,1
1523,4,1,2,2,1,0,3,1,0,0,1,0,0,0,0,1
1524,4,1,0,2,3,2,3,1,0,0,1,0,0,0,0,1
1525,4,1,0,2,2,0,1,1,0,0,1,0,0,0,0,1
1526,1,1,0,2,3,0,1,1,0,1,0,1,0,0,0,0
1527,1,1,2,2,0,0,2,1,0,0,1,0,0,0,0,1
1528,2,1,1,2,1,0,1,1,0,0,1,0,0,0,0,1
1529,4,1,0,2,3,0,1,1,0,1,0,1,0,0,0,0
1530,4,1,0,2,1,0,2,1,0,0,1,0,1,0,0,0
1531,4,0,2,2,1,1,2,1,0,0,1,0,0,1,0,0
1532,4,1,0,3,3,1,5,1,0,0,1,0,0,0,0,1
1533,4,1,0,2,3,0,2,1,0,0,1,0,0,0,0,1
1534,3,1,2,3,1,1,2,1,0,0,1,0,0,0,0,1
1535,2,1,2,3,3,1,5,1,0,0,1,0,0,0,0,1
1536,3,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1
1537,4,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1
1538,1,1,2,3,1,0,1,1,0,0,1,1,0,0,0,0
1539,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1540,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1541,4,0,2,2,1,2,1,1,0,0,1,0,0,0,1,0
1542,0,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0
1543,4,1,0,2,0,1,1,1,0,0,1,0,1,0,0,0
1544,3,1,2,2,0,0,1,0,1,0,1,0,0,0,0,1
1545,4,1,0,2,1,1,4,1,0,0,1,0,0,0,0,1
1546,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1
1547,3,1,0,2,0,2,0,1,0,0,1,0,0,0,0,1
1548,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1549,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1
1550,3,1,0,3,2,0,1,1,0,0,1,0,0,0,0,1
1551,4,1,0,2,1,3,1,0,1,0,1,0,0,0,0,1
1552,4,0,0,2,0,0,2,0,1,1,0,0,0,0,0,1
1553,2,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1554,4,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1
1555,0,1,1,3,2,0,5,1,0,0,1,0,0,0,0,1
1556,1,1,0,2,1,3,0,1,0,0,1,0,0,0,0,1
1557,4,1,0,2,3,0,1,1,0,0,1,1,0,0,0,0
1558,1,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1
1559,3,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1560,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1561,3,1,0,2,1,2,5,1,0,0,1,0,0,0,0,1
1562,4,1,0,2,3,3,2,1,0,0,1,0,0,0,0,1
1563,4,0,0,2,3,3,2,1,0,0,1,0,0,0,0,1
1564,3,1,0,3,3,3,2,1,0,0,1,0,0,0,0,1
1565,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1566,4,1,0,2,3,0,1,1,0,0,1,1,0,0,0,0
1567,4,1,0,2,3,3,3,1,0,0,1,0,0,0,0,1
1568,3,1,0,3,1,0,1,1,0,0,1,1,0,0,0,0
1569,3,1,1,1,2,2,3,1,0,0,0,0,0,0,0,1
1570,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1571,1,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1
1572,2,1,0,2,3,0,1,1,0,0,1,1,0,0,0,0
1573,1,1,0,2,0,1,1,1,0,0,1,0,0,0,0,1
1574,4,1,0,2,2,1,2,1,0,0,1,0,0,1,0,0
1575,0,0,2,2,1,2,1,1,0,0,1,0,0,0,0,1
1576,1,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1
1577,4,1,0,4,1,1,1,1,0,0,1,0,0,0,0,1
1578,3,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0
1579,1,1,0,2,2,1,2,1,0,0,1,0,0,0,1,0
1580,4,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1581,4,1,0,4,3,0,1,1,0,1,0,0,0,0,0,1
1582,4,1,0,3,3,2,5,1,0,0,1,0,0,0,1,0
1583,4,1,0,3,1,0,1,1,0,1,0,0,0,0,0,1
1584,4,0,2,1,0,0,2,1,0,0,0,0,0,0,0,1
1585,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1586,4,1,0,3,3,3,2,1,0,0,1,0,0,0,0,1
1587,1,1,0,2,3,0,2,1,0,0,1,0,0,1,0,0
1588,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1589,1,1,0,2,0,0,3,1,0,0,1,0,0,0,0,1
1590,4,1,0,4,3,1,5,1,0,0,1,0,0,0,0,1
1591,1,1,0,2,1,3,3,1,0,0,1,0,0,0,0,1
1592,1,1,0,3,1,2,1,1,0,0,1,0,0,0,0,1
1593,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1594,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1595,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1596,2,1,2,2,1,0,1,1,0,0,1,0,1,0,0,0
1597,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1598,4,1,0,3,2,0,5,1,0,0,1,0,0,0,0,1
1599,4,1,0,2,2,1,3,0,1,0,1,0,0,0,0,1
1600,1,1,0,2,2,0,3,1,0,0,1,0,0,0,0,1
1601,3,1,0,2,2,0,2,1,0,0,1,0,0,0,0,1
1602,4,0,1,3,3,1,1,1,0,0,1,0,0,0,1,0
1603,4,1,0,2,3,0,1,1,0,0,1,0,0,0,0,1
1604,4,0,2,1,1,0,3,1,0,0,0,0,0,0,0,1
1605,3,1,0,2,3,1,5,0,1,0,1,0,0,0,0,1
1606,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1
1607,4,1,0,2,3,0,5,1,0,0,1,0,0,0,0,1
1608,4,1,0,3,3,3,5,1,0,0,1,0,0,0,0,1
1609,3,1,2,1,1,1,3,1,0,0,0,0,0,0,0,1
1610,2,1,2,3,1,0,1,1,0,0,1,0,0,0,0,1
1611,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1612,4,1,0,2,1,1,1,1,0,0,1,0,0,0,0,1
1613,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,0
1614,4,0,0,2,2,0,2,1,0,1,0,0,0,0,0,1
1615,4,0,1,3,0,0,1,0,1,0,1,0,1,0,0,0
1616,3,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1
1617,1,0,1,2,0,0,1,1,0,0,1,0,0,0,0,1
1618,4,1,0,2,3,1,2,1,0,0,1,0,0,0,0,1
1619,4,0,0,3,0,2,1,0,1,0,1,0,0,0,0,1
1620,3,0,0,4,1,1,1,0,1,0,1,0,0,0,0,1
1621,4,0,0,2,0,0,2,1,0,0,1,0,0,0,0,1
1622,4,0,1,3,3,3,1,1,0,1,0,0,0,0,1,0
1623,1,1,0,2,1,1,1,0,1,0,1,0,0,0,0,1
1624,1,0,0,2,0,0,3,0,1,1,0,0,0,0,0,1
1625,4,0,2,2,1,0,2,1,0,1,0,0,0,0,0,1
1626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1627,1,1,0,3,3,0,0,1,0,0,1,0,0,0,0,0
1628,1,0,1,3,0,0,2,1,0,0,1,0,0,0,0,1
1629,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,1
1630,4,0,0,4,3,2,3,1,0,0,1,0,0,0,0,1
1631,4,1,2,2,2,3,5,1,0,0,1,0,0,0,0,1
1632,0,1,0,2,1,0,2,1,0,0,1,0,0,0,0,1
1633,4,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
1634,2,1,0,3,3,0,2,1,0,0,1,0,0,1,0,0
1635,2,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1
1636,4,1,0,2,3,0,0,0,0,0,1,0,0,0,0,1
1637,1,1,0,2,0,1,2,1,0,0,1,0,0,0,0,1
1638,3,1,0,3,2,1,5,1,0,0,1,0,0,0,0,1
1639,4,0,2,3,0,0,3,1,0,0,1,0,0,0,1,0
1640,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1641,1,1,0,3,2,0,3,1,0,0,1,0,0,0,0,1
1642,2,1,2,2,2,1,5,1,0,0,1,0,0,0,0,1
1643,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1644,1,0,0,2,1,2,1,1,0,0,1,0,0,0,0,1
1645,4,1,0,2,3,1,5,1,0,0,1,0,0,0,0,1
1646,4,1,0,2,1,2,1,1,0,0,1,0,0,0,0,1
1647,3,1,1,2,1,0,4,1,0,0,1,0,0,0,0,1
1648,1,0,0,3,1,1,1,1,0,1,0,0,0,0,0,1
1649,4,1,2,3,0,0,3,1,0,0,1,0,0,0,0,1
1650,1,1,1,2,1,0,4,0,1,0,1,0,0,0,0,1
1651,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1
1652,4,1,0,2,0,0,1,1,0,0,1,0,1,0,0,0
1653,3,1,0,1,2,0,1,1,0,0,0,0,1,0,0,0
1654,4,1,0,2,2,1,1,1,0,0,1,0,0,0,0,1
1655,1,1,0,3,1,2,1,1,0,0,1,0,0,0,0,1
1656,4,1,0,3,1,0,2,1,0,0,1,0,0,0,0,1
1657,4,1,0,2,2,3,1,1,0,0,1,0,0,0,0,1
1658,4,0,0,2,1,3,1,1,0,0,1,0,0,0,1,0
1659,4,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1
1660,4,0,1,3,0,1,3,1,0,0,1,0,0,0,1,0
1661,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,1
1662,3,1,0,3,2,2,2,1,0,0,1,0,0,0,0,1
1663,4,1,0,2,2,1,1,0,1,0,1,0,0,0,0,1
1664,3,1,0,3,1,1,3,1,0,0,1,0,0,0,1,0
1665,3,1,1,2,2,0,1,1,0,0,1,0,0,0,0,1
1666,1,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1667,2,1,0,2,1,0,1,1,0,0,1,0,0,0,0,1
1668,2,1,0,2,0,2,1,1,0,0,1,0,0,0,0,1
1669,2,1,0,2,1,0,3,1,0,0,1,0,0,0,0,1
